id_recurso;guid_recurso;subsistema
030283-0;001f2bcb-8367-405f-bd03-bd048771d469;NE
030284-8;4a5ba269-caa7-4888-a584-380ef77ffdd4;NE
030285-6;bb6e5fc5-14aa-4cf1-8fc6-bd54afee0389;NE
030286-4;6d0d94d2-ecc8-4dec-99cd-f3abb23b3dcf;S
030287-2;9a2545d7-ca85-4b40-8875-0dd14e1821aa;S
030288-0;d70f72f4-92dc-48d2-ad53-91daff1f7649;NE
030289-9;3efa0393-78e7-4863-97f3-6e5961e9d46d;NE
030290-2;62d3874b-0dc5-4654-8e17-1dc65062591b;NE
030292-9;66106121-3eb2-4352-96c7-e3010993e199;NE
030293-7;6b6aed39-1c10-436c-b31e-14a58345d444;NE
030294-5;e7258cc9-caad-412c-8747-c1a886f30bd2;NE
030295-3;a6d77bce-7b0d-4cb7-991b-f7f7bbea2f4e;NE
030296-1;ad296753-e0f1-4969-b7d2-408137a0443e;NE
030299-6;10dfc9e7-af8b-4b3d-849a-5967ebe25805;NE
030300-3;6dc4a540-5bc1-41fa-bb9d-00bb536883ff;NE
030301-1;b6669b56-ed33-4c63-b1ae-3ae39d2af269;NE
030302-0;451b2a6e-e2fa-4f4e-948d-8896157f89d3;NE
030303-8;647f054e-ae64-4b07-baf3-99cd72d31284;SE
030304-6;00c5c889-a732-4614-aa75-d640e35caacc;NE
030305-4;4c6fa5ed-90d1-4e37-81ed-56821787519f;NE
030306-2;8c9b7139-2f1b-411e-a46d-f62cf01edfd5;NE
030307-0;4f5bfb8b-c85b-4cd0-a6fa-4becb9466a0f;NE
030308-9;89ff9844-4676-46ab-a52e-9be3906f9b9c;NE
030309-7;00f937d0-1957-4af5-b9f7-cabff0a3b560;NE
030310-0;086fd78b-b81e-4422-8633-283cc22b2819;NE
030311-9;6fc038fd-ec95-45c1-a985-17f6e236b013;NE
030312-7;612b37d1-fcf4-410e-8b70-7ca0c791807c;SE
030313-5;797cf409-a0e7-4964-a118-4b3bb4e68af7;SE
030314-3;f885a870-f903-4ac7-9d63-0080d90ad726;NE
030315-1;2b3842fe-a37a-4493-8b51-efdec7b6500d;NE
030316-0;bb532794-3dc5-41e9-ae6d-9bca516739ce;NE
030317-8;e2eb4734-9fec-48dc-ad2a-c90091d7d7e7;NE
030318-6;c23b1587-bfe6-47a1-ac62-4f64da64572a;NE
030319-4;a15d484a-6e6c-4bcc-8c7b-850cb2ded0ee;NE
030320-8;5bf22b61-8550-46ea-b922-c062511640cf;NE
030321-6;1fc188f8-bb8d-40ac-b688-1dc83ca2e67d;NE
030322-4;82e60a55-11ef-4de2-8c79-4a18a70dd615;NE
030323-2;7773ddc8-951c-4f4a-9b6f-373c673fab69;NE
030324-0;bb9ebc45-eae6-45ae-b9cf-a78cf6763140;NE
030328-3;61e953aa-4624-4579-977b-6ff1358f291d;NE
030329-1;e2c868ef-10dd-43b6-9e27-d497ace87ee1;NE
030330-5;b220d428-03d3-4bc9-ae47-be644a54f937;S
030331-3;4faa1f5f-b845-4478-ae9c-79bbd33e7afd;NE
030332-1;63bd3503-f7e1-41cd-9519-0e367bfe5c32;NE
030333-0;8e0c7589-4af9-4500-833c-52d6339b6b5c;NE
030334-8;4399d8d2-66d9-494b-adaf-857bcb1dc126;S
030336-4;435d4073-818a-4da7-8bcc-7770b040beba;NE
030337-2;73aaf81c-2449-4870-9c56-e4dcab7c7390;S
030338-0;828d6d54-9df8-45d5-b77f-519f3b0ed062;S
030339-9;627d5761-8f76-4ce1-8f6e-7892c71b9a6c;NE
030340-2;96667127-b7bf-4265-8de0-afc108d0da77;NE
030341-0;116a6988-cfd1-44e2-aec8-4e881e7c2df3;NE
030342-9;0f7b50c1-01cc-47c4-8c8b-7340244e9c1f;NE
030343-7;e84bd5fd-9d00-41aa-8064-be8656819c48;S
030348-8;36512201-6a27-4429-a978-0d79193183db;S
030349-6;4585caa4-14b6-4cc3-b557-586caee99ada;S
030350-0;38118384-da33-476c-aa87-5646a283c90c;S
030351-8;6d9b7a01-fcb4-402b-8070-20fcb47b44b9;NE
030352-6;f060e58b-e221-4f9f-9784-8f9740681bd2;NE
030353-4;cfaab575-dbeb-4340-9d74-1031e2c4fcb8;S
030354-2;1cfd333e-4069-437d-97e1-15b1c846dd80;N
030355-0;9e40c224-74e6-453a-92dd-2e90ec53cd9a;SE
030356-9;405ba451-e1be-4393-bb61-bf83110ff498;NE
030368-2;84bb6210-4453-4239-b2d8-8ffe201b82db;S
030369-0;a2d5448a-4c7f-439b-90eb-cb1cdd68e7cd;NE
030370-4;bff6d0ff-dc6f-48e8-8f1e-9f0dadbc1856;NE
030372-0;cb113eea-1347-4722-aafe-70f9e792dc51;NE
030373-9;9a0aa41d-3305-475b-93d2-a979db938a6e;NE
030374-7;52b7185e-9957-4090-966a-bc98c01480c3;SE
030378-0;00529675-92c6-4314-90dc-b5de416eb09b;NE
030379-8;f4fcf2e7-9d34-4a6b-8a0b-e68fd220ed5e;S
030381-0;3b801215-8cd2-48e3-a9f5-fc64f1df3306;S
030382-8;dec05661-4fe2-4e17-83a2-577def51a123;S
030384-4;8715dde5-37b0-47c4-bc0e-c445bb1e7015;SE
030385-2;691a2ff8-7b73-4e39-a193-c66697abd147;N
030387-9;14f39f1b-ce14-4d1f-85d5-315883612da0;S
030389-5;1bf58164-a178-402a-94ab-c04b6e1d5a97;NE
030394-1;25c481d8-bca3-4d5f-9565-d636c0bb10b2;S
030396-8;7eff28b6-1c5d-4200-ad4b-70180b1913c7;NE
030400-0;05443d17-a454-4c2b-ad8f-aa0a3a288908;S
030407-7;7a752325-ce35-4f12-bedc-389be7495456;S
030408-5;7253d132-37b4-42c1-b015-2c4ee07b22e3;SE
030410-7;f4c8a60e-b3d8-4ded-a80b-650a6e16cba6;S
030415-8;cd46b717-2d68-44d9-881e-71adf64ebce0;S
030416-6;67212ba7-cd6e-4344-b400-c62633418beb;NE
030417-4;9a763dcb-d8ff-48b1-afac-fcf2f8da276e;NE
030420-4;4817e556-00a5-4a7a-ace4-dd82e5545e96;SE
030422-0;718ae8ae-007e-4e1f-a051-bf5f6d2c34f3;SE
030423-9;e1ce759a-0887-47c5-ba8c-8e3eac65b4ee;S
030437-9;f60438a0-29d8-4fbd-bf1f-a141e39544be;NE
030438-7;2002a9c6-4a33-449e-8b7e-44868709cf2c;NE
030443-3;d5263079-3f6d-4032-b6d0-bff5643185f6;NE
030445-0;2b3ca6de-2b1b-4ed7-8e30-889ddc87c6a2;SE
030447-6;b363cbb0-65c7-4493-bede-82ffddeebb72;SE
030448-4;3895c989-ef72-4e4c-8ad8-7116e95fb02d;NE
030449-2;6ef8e1c5-d5d1-4169-ae2b-8e8b2434e73b;S
030450-6;2759b411-d26b-454a-9b6d-7f23845f0d4b;SE
030451-4;2a8189dd-ead2-4cc5-a0b5-38e3c349a498;SE
030453-0;abd50d2f-bdcb-4b3d-ae0b-b34b81e93329;SE
030454-9;6e6c2bdc-2d9b-418d-acb4-4ca91b2ab820;NE
030455-7;e908bf58-93a0-413b-aa95-2c793cfd8e46;NE
030456-5;4284015e-eddf-46ea-85ce-111a61efc8b1;NE
030457-3;63b45000-884a-44cb-ad0d-97dd581929cb;S
030458-1;cf3b7bf4-4d3d-4b3b-a121-7e8e852d637a;S
030460-3;8477374d-e73f-423c-9cc7-8e438ac3a3ae;S
030461-1;e2b423b8-45d1-4ff4-a90d-64cb440c854a;S
030462-0;484e6c91-7ebe-4509-a9cb-3044ac1b573b;S
030468-9;1c919c7d-a01f-4b2b-b06f-4daf5fcdb86d;S
030469-7;32a5d129-0231-42d9-8f9c-345fbe7e82af;S
030473-5;027df539-d107-4338-b917-0dccea316e6d;SE
030476-0;43a787d4-2f0d-4317-a4e5-532cb04cc874;NE
030477-8;ce05c444-8876-49d2-97fc-461827bb964e;S
030478-6;7596c01c-2349-448e-ae72-f1b917a3b025;S
030479-4;8312cd0e-70ba-489c-b466-eb5cb6481cf4;SE
030480-8;3b7c8460-1de1-4219-baeb-ee7c17e3d875;S
030490-5;a502c590-2693-4352-8c62-c151eab313f9;NE
030494-8;08d2274b-456b-4e21-b8d3-7d2ecccca9d1;S
030495-6;d20b5e7a-9c1e-4a45-ae32-e609c480f158;NE
030497-2;1e642476-6a2c-4251-9a1e-e7ae39debcc8;NE
030498-0;94863170-8d67-47de-8e2b-48c5fa6c92dc;NE
030499-9;2a4a4b19-776c-45b2-a108-1f017dfd3afa;NE
030500-6;a36bb7d6-8f6a-4988-bb94-c768ed0bcb97;NE
030501-4;70bedfc9-9911-4806-8d80-be8260ea9948;NE
030502-2;2e05a65f-cc93-4fb5-8dd5-ac05d7934119;NE
030503-0;a02d1dd1-b73d-4c4a-9a2c-3805489a4bb9;NE
030504-9;33c0d911-bcda-4a7e-ae5c-62b7b63c100f;NE
030505-7;cfa3f3b9-138d-447a-9af1-369bb37e52f0;NE
030506-5;7b5b189e-e5ff-40b6-8526-12e8b7abd0fd;NE
030507-3;30041405-6013-4736-beee-01c3f243dd9f;NE
030508-1;1f39a0d7-df0e-4e1f-b663-91c63f6a40b2;NE
030509-0;4aff648f-3167-43a2-bffb-955c78c391f5;NE
030511-1;baff4036-c97c-4c33-bd05-806993ede4f3;NE
030512-0;477191b2-68cd-434a-b224-3606353d281e;NE
030513-8;138d8ba2-e305-4ec5-9015-2ab077c4641b;NE
030514-6;2c574ca6-f178-4a49-af49-41268d344d55;NE
030515-4;2190b81e-5b97-4c89-9dfe-70e8079d0cac;NE
030516-2;1b413659-a7ef-4bf4-a5f2-afc3a52c1f4f;NE
030518-9;119114f2-cd83-4bea-b9ff-8a3e1bc16a32;N
030519-7;186dc790-d344-4e80-8f51-59b3274ff6ab;NE
030520-0;1d71b1c5-1126-48bd-b9e2-4303027cbdf8;NE
030525-1;0d6896df-3303-4a8e-997e-ec7ebe9ad33b;S
030526-0;fcf1e6e7-4d58-4a22-8c87-2267c0d211bb;S
030527-8;833621ba-cde8-4157-b051-86833ab9a8b0;NE
030533-2;5ff5765a-34af-41a3-a8b0-e6558319d682;SE
030536-7;32121fb0-2be2-46c4-81d4-989515969f5c;NE
030537-5;2d74d0da-31e5-40a9-8901-1215180ce2ca;NE
030539-1;89b0c1b0-83cc-4c08-b24c-9bca58a5b437;NE
030541-3;35c0b75a-60a5-4536-ab46-c99cc97bd72c;S
030542-1;7d84b881-2681-47e0-9681-88fc9f0aadaa;SE
030543-0;86ab964a-bd01-434f-8f03-0651dc08bf16;SE
030544-8;b99a476b-1829-4ce6-934e-40ae284b56a5;NE
030545-6;840db58c-1095-4674-bc04-398c65bd11e4;NE
030546-4;47e805bb-9c6b-4d1b-8542-c4f1e4a80965;NE
030547-2;20eca112-1bc6-4306-be57-77743b042503;NE
030548-0;2da7e0ef-4021-4cfd-a177-8fb98e3049e0;NE
030549-9;03a2cb71-0e82-46da-b221-485d5f6061be;NE
030550-2;f771f5a0-75e4-4ba1-a4a6-5bcf6d53ee25;N
030551-0;bf49f97d-1f24-49d7-b2f3-253bd3ed2fef;NE
030552-9;b8295872-6920-4e5d-ac32-68e507f582fd;NE
030556-1;78b09e3a-b69d-410c-a294-e5dd5c73998b;SE
030557-0;1b2a062d-c141-4a03-8296-3d311192a48c;SE
030561-8;a83fc6e1-426c-4eb8-bf26-605d24d75084;SE
030562-6;07809d4f-06c4-4868-b090-f07caae9d624;NE
030563-4;73564757-bfe8-46de-8a6e-131ef1b5c781;NE
030564-2;8e29d172-0977-4180-8bca-6aa006bed4ba;NE
030565-0;9696c9ae-b0ba-4ebe-a277-31b3c4f3d71c;NE
030566-9;39c6f7a4-2efa-467a-a265-aefa7fedc859;NE
030567-7;e6af163a-bb55-42b3-babf-85b9e503605e;NE
030568-5;8d270460-54a6-4fec-b532-0446175d5f41;NE
030569-3;26acc6be-0ee7-47d3-a486-e86df87fb87b;NE
030570-7;e384c3e7-8eee-4916-a537-fea05b8a6ea4;NE
030571-5;7d4b7483-dee0-4e1c-a549-ff0a2882eea1;NE
030572-3;481afab9-974e-4275-8cfc-5a9f9a01a235;NE
030573-1;5347a3b0-33ec-4ab2-8857-d28143b9f2ce;SE
030575-8;907f8c19-9422-49ec-82f0-c232ddf59f0d;S
030577-4;6326872a-1539-478f-8744-abeb5cf20e92;S
030582-0;cf940186-f04b-4716-8314-e9191eed281b;NE
030583-9;f391d79b-c088-4226-877a-535482354a0b;SE
030584-7;4a628bb8-8323-45bb-b232-21f9573b906b;NE
030585-5;c946f4ee-0478-4e1c-a51f-301a6737fb34;NE
030590-1;b2fc7ce8-b2d6-42a2-bc78-bd8ca5cfaa88;NE
030591-0;0ba8d56d-eadd-43f3-b243-9f6e8ac49ab7;S
030595-2;affaccbb-95b0-4c1c-b148-5389e94ad879;NE
030596-0;c9d17daf-2e0c-4008-9131-ccc32debfd95;NE
030597-9;7a83f647-22f5-4b7f-8c36-228102b58687;SE
030598-7;6aa8ca6d-f8e2-4621-8c79-21bf54f2f20d;S
030608-8;f47631bb-70ae-441c-a324-7e5ed8bcaeb6;NE
030609-6;464db63a-3731-42ec-8adb-ad45c5c03da2;NE
030612-6;cb17720f-1737-483f-a6b4-630298b22885;N
030615-0;93316e6b-fed8-44f4-a7f5-534e51148c82;NE
030620-7;863253b4-a098-47f2-9e81-0cea9b24dc8a;SE
030621-5;ffc2e187-470a-4356-9f17-cabcd87a7091;SE
030622-3;343f9b40-bcb9-4bf8-a597-e167252a600c;NE
030625-8;4297156a-efe4-4104-bb52-cd47c5f3054a;NE
030634-7;7aa3e301-5d14-4c62-b09a-b29bcfcd6db0;SE
030638-0;b6977aec-0437-4758-a303-f2e19677d509;N
030639-8;8e10ec8b-b181-4580-97a6-b089c174732d;NE
030640-1;7804a77b-19c1-47c5-ae16-fd2b77d715ad;SE
030642-8;6ca04979-459b-40c0-bf58-723306653e4a;SE
030643-6;bb2de3fa-e1d1-4db1-ae44-4de76ebe9d8b;S
030650-9;3c139e69-736d-4d16-a428-8675771c10d7;SE
030656-8;2721f82a-48d6-4f0f-a80c-e506e8c27dd9;NE
030660-6;4fe7a6f9-b5cd-445a-aa69-1db28b93cb57;NE
030661-4;106d752c-be51-4b5b-88e1-cd8a281404f6;NE
030662-2;56580c85-072c-436b-9826-4f13c7b74a00;NE
030663-0;d7b9c846-746a-49f3-b4cf-ae22d0a7a3f1;NE
030666-5;0c005af1-89c5-45cd-bab3-e0095d905dd4;S
030670-3;2ad7dfa3-7278-4ca7-8b5a-63fbe7943916;NE
030671-1;3679c241-3bd7-4075-a2b8-56766eb420a3;NE
030672-0;9bec6a0e-1b4b-49c1-a390-3ab19a4c5b88;NE
030675-4;3f1e88ef-5b5a-4de7-8ef5-cff59b21d9f2;S
030677-0;771aaae6-24d9-480c-85d9-90f50776cff2;NE
030681-9;bb9fc4a3-d054-46a8-9992-e2a1d8ec3ec2;S
030683-5;2e49a4d2-f76a-496c-b4df-9a72a6b40b3d;SE
030691-6;448c65d8-2398-4b0d-9fac-386c4bdc6e36;NE
030695-9;d403c4bc-a64d-4d63-8b7d-685d7686861d;NE
030697-5;504640e4-369c-4b63-9baf-4ed54a528743;NE
030699-1;a16b79ee-415c-4386-87e9-1f2c7f186c79;NE
030700-9;1f653317-d32c-4dc4-93d4-06b0c5a3e652;NE
030701-7;f8acdb0c-3d3a-4b3c-aa85-7ffc64f20f16;NE
030702-5;238ed96a-d2ad-42f0-bcf5-ea3afef2c1ea;NE
030721-1;b5957ad2-7b9c-4bb4-9a1d-d1a1a2d24294;SE
030723-8;fd2c4022-4ab0-4a7e-a274-9f65fa47b068;S
030724-6;e7561dcb-6f09-4510-be84-bfcced7d736e;S
030725-4;199a818d-e9bc-4bf9-acad-09d9f3f6f91f;NE
030726-2;9930921c-411f-4ff5-b037-0c034c999cbb;NE
030727-0;8ffee8a7-52e6-44f5-9a1a-407cb706c868;NE
030728-9;12243b47-5cdf-47e9-8c7b-4caa71fe733b;SE
030731-9;410b5fca-2059-4c07-8301-1525fa0ed578;NE
030732-7;0a17eccf-935a-40bd-9a23-a369a8697b83;NE
030734-3;8280d75c-b07b-4866-99c3-d711fef0de3e;S
030738-6;61ce6bee-96dc-4bb2-abc1-40bf50abc2c8;NE
030739-4;394279eb-bf4b-4a3c-b9e8-8ac140cda280;NE
030740-8;91b4ce2e-9c01-42e7-b559-8e167bf0f302;S
030741-6;15d7b9bb-b4c9-4de3-b6f1-ac2ef70bd6f1;S
030742-4;03cef78d-6e76-4228-80b4-c87328882c89;S
030745-9;37131652-6d85-4392-a189-f3b7681f97df;S
030746-7;62f63cce-8539-4279-a87d-4f33bb1294bc;S
030747-5;8a3bdf98-594c-4a64-988f-0c89ae594c36;S
030748-3;14fc7df6-e61b-421f-8ee0-3c5086c84b24;S
030749-1;d685ef55-b1e4-42a0-902a-c2e5b1fd8fe1;S
030750-5;73fe1163-b34b-46f4-ac8e-8f08561e8e07;S
030751-3;ddf2870b-e955-4797-8b85-76e6782e2bbf;NE
030752-1;514027ce-d46d-4862-bf9a-1f104a7e52fa;NE
030753-0;aa800f9e-3bda-4237-98d4-ae021f1a201e;NE
030754-8;b55979bb-9c4f-4284-a603-440332976f17;S
030755-6;cb6491c5-0acb-4c10-a02e-710cb05de20a;S
030756-4;26d22097-7945-44a3-a454-88db7a43ff8b;S
030757-2;4e3b3cbf-65fb-4507-9a7b-8ab51b54b427;SE
030760-2;4c5d42d6-ded5-4887-b26b-77e0c96ba2b6;S
030762-9;d9cf1b4a-7b95-446f-b571-e6e9a95b3c53;S
030767-0;33156fca-b24d-4b6b-8f70-5d947db865bf;S
030768-8;dd9391cd-45ae-4a43-bdd9-fc0a461eb6a1;NE
030769-6;f81b3295-2a76-4bb0-bbc0-cbe10caebed3;SE
030773-4;9c77626d-125f-4398-8f1d-a26b7ac18ff5;S
030776-9;2fb7acf0-d090-4cbb-87dc-4780789d087a;NE
030778-5;674db4fe-bcb0-47b4-b858-38c2439f8a0c;NE
030779-3;34a0818c-8c63-43f7-a0b6-9216f72b2108;NE
030782-3;a9f649c0-a899-49cc-a171-c3518dbc065c;SE
030784-0;b5bbacc3-c390-4e56-b8bb-85a22296e0ea;S
030786-6;4307c59d-37de-4dd0-83c2-38ed18e17189;S
030787-4;722f0f0b-7221-4b4f-bb18-5b2298880118;NE
030788-2;601bcb6a-d6d2-4cf2-9727-06284af046e7;NE
030789-0;3f556614-6d7a-47d4-afbd-a8f5d79a9458;NE
030790-4;904219a7-3ce6-4edc-9438-ab8c4dbd4c3c;S
030791-2;c1078701-3409-4129-ad74-9a9693ca6cfb;S
030792-0;3d1361b6-8cb5-40cd-9526-10c0bde3abae;NE
030793-9;46646dc3-69cc-4b77-9d08-53fb878ed5ba;NE
030794-7;656fd40c-9c20-4070-97bf-63b758e39987;S
030800-5;afb35ff3-2376-4639-8e1d-68abe1f0f5a9;N
030801-3;5142d49b-6736-4ebc-a2a5-abcfb973545f;NE
030802-1;d9ff0369-bf04-4ba3-a62b-8800cdd9800e;NE
030803-0;5bd6ee55-cd8e-41d5-9afb-1522f83f9087;NE
030804-8;e97337ce-bfef-4c85-8a01-e675cccd93bf;NE
030805-6;5138f60f-3a28-4969-b077-41374e342bc4;NE
030806-4;bbb2c8a4-b8da-44d9-850c-0e6e7504049e;NE
030807-2;b3a3ad38-dccc-416d-bf54-4b40628b9f87;NE
030813-7;cf38c7a0-6111-42f0-a866-ded843bbac75;SE
030814-5;96a0b389-2632-4423-bbb6-4e1ffc78cb63;SE
030819-6;54d14b7e-dcf0-4bbe-8d67-7b27bbb0420d;S
030827-7;2f65c397-3074-40a0-85f9-9012e8930e26;NE
030828-5;0f09e05b-cc7c-4fdd-8a17-4d453703c1d3;NE
030829-3;7d8113f3-40b2-4dcb-bd4c-8d9e8462e408;S
030830-7;9b1c19a6-7638-41d5-9414-5a51ae82e5d3;NE
030831-5;787ab636-ecc0-4f35-89ad-c08de4b07245;NE
030832-3;f1b2b048-0ea5-44ea-b57e-cb0d066daf08;NE
030833-1;5ddb5624-5fa7-4109-a801-f3bf27fe0d80;S
030834-0;8377b9f0-15a2-43a9-b38e-50829dc8e330;NE
030836-6;56e9de80-d53d-45b5-9ab0-f0296a81b509;S
030837-4;0fe86fa4-3772-44e8-b758-3dac6dfe1365;NE
030838-2;f7a4b5bb-9874-4795-9536-c4f8ff3a340e;NE
030840-4;157506a1-8837-44ca-b9a2-38d0bf629baf;S
030841-2;2308021f-1840-41c0-94b8-3999a76350c7;NE
030842-0;61690d20-41e8-459f-8521-380ac3af6f2d;S
030843-9;dad2e993-1b90-4539-9bf2-1e187261de59;NE
030844-7;129e9cbc-0fc3-45bc-99f1-765bd723e53c;S
030845-5;fc931436-7e4f-488a-8519-44cf4806f02e;S
030847-1;1fe6af00-233a-4d9e-a0b4-acf006bd0adf;SE
030848-0;b2234484-322a-4804-bb20-4874e832be5b;S
030849-8;e1b73636-a2cf-4206-bf78-2e03dd43ed38;NE
030850-1;ab4a0f51-3fd5-4840-890a-a2d32fdd083b;SE
030851-0;9ac9ec60-f43b-43a0-bbae-68e10c9b8143;SE
030856-0;f844e6c0-1384-4e88-bee8-944237349aff;NE
030860-9;cdd5a6ea-41b9-44ec-837b-3df443ce6095;NE
030862-5;399426d8-e9ab-4dee-a7b5-93eabd4cc475;SE
030863-3;52a40d4d-e75b-4042-9950-2c91e72f0228;SE
030864-1;392912e7-65fc-42dd-84be-93aef7aac0ac;NE
030866-8;84afb570-8d71-426d-8813-648b2a976961;SE
030870-6;17e0ce6f-6aa0-4076-8c54-d36ed7e2ea80;NE
030871-4;a1893346-b357-4a3c-a2d4-2d0c8c9f51e0;NE
030872-2;ce9ce941-bdc4-40f2-a989-fa5808be828a;NE
030873-0;b4f34f6a-edc2-4c37-9c76-f59830925cfb;NE
030874-9;b3c11e61-a06b-46d6-bc74-57ec79012568;NE
030876-5;ba384fce-4f82-4b2f-b817-10edf39c1354;NE
030879-0;ad3ed3e6-89fa-4738-94f6-7d242c40711d;S
030880-3;03574cd6-d50c-4415-8baf-9cb9b9ff3d55;S
030887-0;f63d2878-2d73-436c-bfb0-02a443006785;S
030889-7;1bcba226-3e52-46b3-9b61-3d7940113d46;NE
030894-3;e136b8b1-6cec-41e7-89ee-9a07e56aedda;S
030895-1;6de31330-d4d4-440a-b165-66c4570d82c8;NE
030897-8;ab22047c-05a1-40fc-8898-1f3e2a38e9a8;NE
030898-6;a0d41461-97a0-447a-92c0-876f120884cb;NE
030900-1;eae1d6f0-8fdb-4979-b0b6-8e492af791b1;NE
030901-0;31f6a0ca-0b70-4272-886e-6acfa72dd850;S
030902-8;5012bb6f-a726-4ff6-9794-f1ef5a4cb274;NE
030911-7;30d3888f-fa45-4cc9-b3ac-540ce20e4d11;NE
030912-5;10744cd4-b64a-4ae6-aa3d-5df7e0d0891c;NE
030914-1;f22ac091-07c4-4c51-8812-abf4a420e127;NE
030915-0;c5673fe1-ddb5-4387-8abe-48262e77c6e3;NE
030916-8;7a13de5f-4b88-4d6f-9f15-140bfd4f5648;NE
030918-4;9c60cb2e-cc26-482e-920f-2bd922decf49;NE
030919-2;d8a61173-b02e-4c55-afc4-ebe7a218e1c6;SE
030920-6;5e0dc816-d181-4147-8649-f9ecbc24bd27;NE
030923-0;c27fcfd5-3abb-4514-a98b-b23dcaf0b225;S
030924-9;8a643c0c-9206-48af-a8d9-4369a86ce9b3;NE
030925-7;395e6bea-3804-49d1-8c0c-2fa8fc8bce67;NE
030926-5;27b926e5-d45e-4257-8606-ac35eadb43ae;NE
030928-1;c6cc75f8-b09e-4379-baf8-4a9be3b72e82;SE
030931-1;57a23834-890d-4968-a524-c4e9e08866db;NE
030932-0;97478433-7583-4547-80c2-74854c42d37d;NE
030933-8;25bd4b7d-344e-4ab1-b16d-d4c59b5809d7;NE
030934-6;fbfb7d20-fc8c-4ed4-b338-9c35401ba6d7;NE
030943-5;4b91e764-0146-4adb-a7f7-65cf4f4c82aa;NE
030944-3;6e19b6ed-db6a-4f1f-b0aa-409ddd70ebd3;NE
030945-1;b5cec8bf-39a1-4748-9e53-ba9b0d6fd7cf;NE
030946-0;9df97e87-41f8-4bed-81e0-3dcc83fcf43b;NE
030949-4;2a2c9651-4528-4a0b-a7ab-0aaaf6183d7a;SE
030959-1;bd237b96-0dfe-4b59-99ca-5a8409d359db;N
030961-3;5d66c3b1-03b1-4966-8e1c-e3274e284336;SE
030973-7;12d1acac-892b-4845-8537-9a2ad4163e52;SE
030975-3;1472ee44-ade9-4964-86c1-e3c376624a6f;SE
030976-1;76c0e0ae-357c-400d-a3d2-92bef4d2d61c;NE
030977-0;6f44b90f-2043-449d-8f40-9e039817145c;SE
030979-6;418062be-9614-4648-b7f9-01dfaf599cf0;NE
030983-4;807b3f67-92da-4ffa-aa9e-49c6cbee3ffb;SE
030994-0;5033a11a-8e09-46ff-a3d4-5a366ee1b824;SE
030997-4;8d3c51e2-8a2c-4099-b031-53b340483b83;SE
030998-2;2e5711c7-7f3d-4cc5-9504-49d5ecd0281d;S
031005-0;d1bd2ec7-63bb-42ec-bfaf-ae6bacda53d6;S
031010-7;4f8a6901-44c8-4bbf-b68b-dae9deac4506;NE
031015-8;7d77f14d-20c2-46f5-bd00-c7627fa896b6;NE
031016-6;8b20f578-d935-47ed-8996-213561a63747;S
031023-9;199de97c-052f-4b30-8bf5-593c11cf6470;SE
031025-5;0a033b19-b930-455a-bd59-399affd49759;NE
031026-3;23afd9a9-e842-44db-b521-42d3c98ff10e;NE
031029-8;48b0f2f5-d4c7-492a-a988-3ed0c418dfeb;S
031030-1;8b54afde-53b2-4d11-9f01-2fac9a703e47;S
031033-6;53a6812b-66e9-4a19-a1d7-6b4db74fe70d;SE
031034-4;b8e794cc-4794-421d-afb8-875541132326;S
031035-2;0c95732e-5d64-4da4-a293-4588999fdbbe;S
031040-9;1a0f5b7d-0a71-46b1-9b20-33857b5b41cc;S
031041-7;097d415d-c962-4b69-bd64-115e3f309d38;S
031042-5;bae96691-6013-4a6e-9c7f-0eb3b339c869;SE
031044-1;ddd5540f-dbc2-4126-95c6-4958ceeb3c89;SE
031049-2;50754e19-0fac-4438-a632-a53cf7149cdc;S
031050-6;52d25593-7121-4b99-b61f-c4d9d5b183a0;SE
031051-4;962c47cf-05c5-4178-8856-d5a3eb1d62ba;SE
031059-0;daab3e06-c8c0-4c2a-8c09-ee776de424c6;S
031064-6;5b438b00-6b7d-4161-83b8-d5e0faf5c1f5;S
031069-7;f033954f-59a2-4b78-81ee-a3c18f31f80c;NE
031070-0;823c4377-4c3c-45c4-a66b-b7b5aa2c8b6e;SE
031071-9;5e4a30b9-b496-4bc2-ad8a-f7c9b187fd5e;NE
031072-7;698d3651-d11a-4621-af17-88441e7ec442;NE
031089-1;fe37ec38-1394-4a83-b677-1e936cb61d79;SE
031098-0;3008f299-c171-4e03-be4c-a90f775b7615;S
031099-9;483f655a-6e37-49a0-bca1-56391cd8f8a1;SE
031105-7;3abba686-9c2d-406b-a293-a9165b9f952f;S
031112-0;6f738c65-4301-41e5-b8f4-023971f16670;SE
031118-9;51dc8181-6237-4c64-ba06-895f6e77ca88;S
031121-9;2c415e1c-ab4e-4fac-bcad-6fa014891e3a;NE
031130-8;608c5458-e74e-406e-9c00-3eeb8ca6df09;SE
031142-1;0763e36c-6bd2-4b16-80e9-b5fa42a5c514;SE
031144-8;c2ff1d65-729e-44a7-9073-5ba047a3698a;SE
031153-7;adb4a8c9-5f98-47b2-a2b5-6ef14e0ae0dd;SE
031186-3;4da163a1-df08-416f-9123-7bb9723d2957;N
031187-1;b97b3c0f-7dfe-4bd2-b584-7fa10d711f26;S
031189-8;05014027-0c95-4d71-96bb-4da771038ae4;SE
031193-6;ed05dd69-de78-4f36-994a-3d9fbe616cb0;N
031206-1;71328bdb-f7de-442d-b01c-8867dc4ec693;SE
